name,lat,long,url,rating,comment,sal1,sal2,id_open_close_main,id_customer_main,id_option_main,id_review_main,zone,distance_rangsit,distance_khlong_rangsit,distance_lak_hok,weighted_rating
All Day Everyday,14.1074343,100.5998181,"https://www.google.com/maps/place/All+Day+Everyday/@14.0600322,100.5817427,13.71z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x30e27f4013f2db33:0x45a760b82f5292a2!8m2!3d14.1074343!4d100.5998181!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11m_kxwjwx?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,42,฿1-100 ต่อคน,16,oc_112,ci_112,option_112,review_112,krongone,13.02208022,14.04046966,15.75700703,4.635559006
คาเฟ่แมวรังสิต,13.9665009,100.6085378,"https://www.google.com/maps/place/%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B9%81%E0%B8%A1%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281fa066df053:0x59df6e12dca4a41e!8m2!3d13.9665009!4d100.6085378!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11bxfxw78z?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,281,฿100-200 ต่อคน,57,oc_113,ci_113,option_113,review_113,rungsit,3.036052451,1.968271279,1.734107399,4.414020091
Horme Cafe หอม คาเฟ่ สาขารังสิต,13.9947802,100.6180976,"https://www.google.com/maps/place/Horme+Cafe+%E0%B8%AB%E0%B8%AD%E0%B8%A1+%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281bc663f35e3:0x95f09128ecdc5857!8m2!3d13.9947802!4d100.6180976!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11y3kwb7l2?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,133,฿100-200 ต่อคน,78,oc_114,ci_114,option_114,review_114,rungsit,2.542448948,2.614612877,4.236578528,4.671535267
Ratiohead Coffee Space,13.9848443,100.6381196,"https://www.google.com/maps/place/Ratiohead+Coffee+Space/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f5b089051c7:0x7392bf0b893630eb!8m2!3d13.9848443!4d100.6381196!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11s9ljx912?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,63,฿1-100 ต่อคน,28,oc_115,ci_115,option_115,review_115,rungsit,4.697228129,4.312175147,5.356052702,4.785594069
Rim Klong Cafe,13.9838451,100.6135376,"https://www.google.com/maps/place/Rim%E2%80%8B+Klong%E2%80%8B+Cafe%E2%80%8B/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281c30aa43fa5:0x3a8a10c813a0c221!8m2!3d13.9838451!4d100.6135376!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11h5pg2p0q?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.1,168,,,oc_116,ci_116,option_116,review_116,rungsit,2.132965295,1.667096939,3.023521376,4.167476002
ปังนะ-pungnaคาเฟ่รังสิต,13.9918459,100.6055357,"https://www.google.com/maps/place/%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%99%E0%B8%B0-pungna%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281c5aa7c68f5:0x468ba2c35cdefc50!8m2!3d13.9918459!4d100.6055357!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11hcdtm0lf?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,25,฿1-100 ต่อคน,5,oc_118,ci_118,option_118,review_118,rungsit,1.151388083,1.418440697,3.209929752,4.661095426
DE FACTO CAFE AND EATERY,14.0072637,100.6643809,"https://www.google.com/maps/place/DE+FACTO+CAFE+AND+EATERY/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7faa76ac0c75:0xaee1a59ebdb5b8aa!8m2!3d14.0072637!4d100.6643809!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11c30r9fgj?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.2,538,,,oc_119,ci_119,option_119,review_118,rungsit,7.720001846,7.693962617,9.018601068,4.218239874
กัญชารังสิต cafe Cannabis & RangsitCannabis Mr.THC Shop & 大麻 & マリファナ,14.004957,100.6413453,"https://www.google.com/maps/place/%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+cafe+Cannabis+%26+RangsitCannabis+Mr.THC+Shop+%26+%E5%A4%A7%E9%BA%BB+%26+%E3%83%9E%E3%83%AA%E3%83%95%E3%82%A1%E3%83%8A/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f5fa18568db:0x41dfa941b37ac5bf!8m2!3d14.004957!4d100.6413453!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQ5jYW5uYWJpc19zdG9yZeABAA!16s%2Fg%2F11kc97v2m6?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5,207,,,oc_119,ci_120,option_120,review_120,rungsit,5.258626834,5.341312151,6.830406247,4.942448306
Little u cafe,13.993208,100.642625,"https://www.google.com/maps/place/Little+u+cafe/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f0196cfd9ad:0x6a08a2d40ca5e38e!8m2!3d13.993208!4d100.642625!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11nl9cy9xc?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,27,฿1-100 ต่อคน,7,oc_121,ci_121,option_121,review_121,rungsit,5.151526104,4.962678562,6.204227395,4.61860085
Nadin Cafe’,14.0094396,100.6884529,"https://www.google.com/maps/place/Nadin+Cafe%E2%80%99/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f81888584e7:0x29021e819aff7bf4!8m2!3d14.0094396!4d100.6884529!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11pcs7cxdb?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.5,168,฿100-200 ต่อคน,53,oc_122,ci_122,option_122,review_122,rungsit,10.30583444,10.21863351,11.43086483,4.506869942
กาแฟชายทุ่ง,14.0038013,100.694403,"https://www.google.com/maps/place/%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%8A%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f6da28e79f9:0xe5cd8f71652725ff!8m2!3d14.0038013!4d100.694403!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11f9_q7n87?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,3448,฿100-200 ต่อคน,286,oc_124,ci_124,option_124,review_124,rungsit,10.8312788,10.66637623,11.77707986,4.599528536
Phuffle coffee,13.9877855,100.6364065,"https://www.google.com/maps/place/Phuffle+coffee/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f0052e5cacb:0xe65305c819492ade!8m2!3d13.9877855!4d100.6364065!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11y2qjs4hn?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,114,฿100-200 ต่อคน,59,oc_125,ci_125,option_125,review_125,rungsit,4.480859221,4.173216573,5.327737348,4.588612836
Robot's coffee,13.9953539,100.660081,"https://www.google.com/maps/place/Robot's+coffee/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7e57213b92a3:0x8c49f27797ad34a2!8m2!3d13.9953539!4d100.660081!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11gbl3xt_r?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.1,135,฿1-100 ต่อคน,10,oc_126,ci_126,option_126,review_126,rungsit,7.046979541,6.846345307,7.995510345,4.180971203
Rangsit Slow Bar,13.9846258,100.6214433,"https://www.google.com/maps/place/Rangsit%E2%80%8B+Slow%E2%80%8B+Bar%E2%80%8B/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f2ffe70d769:0x4bbb56ee5e7d8eff!8m2!3d13.9846258!4d100.6214433!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11qzlwq9f_?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,17,฿1-100 ต่อคน,6,oc_127,ci_127,option_127,review_127,rungsit,2.928533385,2.522816288,3.754991265,4.637452095
ร้านกาแฟพันธุ์ไทย สาขารังสิต นครนายก,13.9960646,100.6676729,"https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C%E0%B9%84%E0%B8%97%E0%B8%A2+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f50e526a23f:0x796929d483031aef!8m2!3d13.9960646!4d100.6676729!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11k9chdwyq?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,52,฿1-100 ต่อคน,16,oc_129,ci_129,option_129,review_129,rungsit,7.869779758,7.662476816,8.779147594,4.58000303
Onetonine.Coffee,13.9858436,100.6380929,"https://www.google.com/maps/place/Onetonine.Coffee/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f4cdbd029ef:0xe54262206774c3dc!8m2!3d13.9858436!4d100.6380929!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11krw6pd98?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,49,฿1-100 ต่อคน,26,oc_130,ci_130,option_130,review_130,rungsit,4.680986506,4.32123835,5.398067559,4.703294284
Ozone cafe โอโซนคาเฟ่ @เมืองเอกรังสิต,13.9711604,100.6008843,"https://www.google.com/maps/place/Ozone+cafe+%E0%B9%82%E0%B8%AD%E0%B9%82%E0%B8%8B%E0%B8%99%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88+@%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%AD%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2817e0cd359b3:0xa82523cf68f9a872!8m2!3d13.9711604!4d100.6008843!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11pf7csz48?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5,20,฿1-100 ต่อคน,15,oc_131,ci_131,option_131,review_131,rakhok,2.23460784,1.146919005,1.078789065,4.727204969
Klong cafe & Resort,13.990893,100.6655123,"https://www.google.com/maps/place/Klong+cafe+%26+Resort/@14.0120716,100.6313146,13z/data=!4m14!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m9!1s0x311d7f443582b817:0xc1461be7b68f30b7!5m2!4m1!1i2!8m2!3d13.990893!4d100.6655123!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11ls0jt2wy?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.5,160,,,oc_132,ci_132,option_132,review_132,rungsit,7.611848945,7.328521293,8.355844602,4.507159202
Pai Coffee Roastery RK3 / ปายกาแฟ รังสิต คลอง3,13.9974713,100.6701939,"https://www.google.com/maps/place/Pai+Coffee+Roastery%E2%80%8B+RK3+%2F+%E0%B8%9B%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F+%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%873/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f0043181965:0xd72edc30d23c54d2!8m2!3d13.9974713!4d100.6701939!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11lp2r5hl3?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,75,฿1-100 ต่อคน,37,oc_133,ci_133,option_133,review_133,rungsit,8.154474831,7.962391279,9.090354364,4.798669033
La miette (ละเมียด โฮม คาเฟ่),14.0651597,100.6348435,"https://www.google.com/maps/place/La+miette+(%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B8%A2%E0%B8%94+%E0%B9%82%E0%B8%AE%E0%B8%A1+%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88)/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d810d09994a8b:0xb849df9ed5f8c64f!8m2!3d14.0651597!4d100.6348435!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11f6npgfxd?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.5,263,฿100-200 ต่อคน,41,oc_134,ci_134,option_134,review_134,krongone,9.358225544,10.13541284,11.94532515,4.504642486
MOVE ON Coffee House,13.994721,100.6562206,"https://www.google.com/maps/place/MOVE+ON+Coffee+House/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7fed48fee325:0xb79f7bffda67f5bf!8m2!3d13.994721!4d100.6562206!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11k9h8ss8x?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,22,฿1-100 ต่อคน,10,oc_135,ci_135,option_135,review_135,rungsit,6.626360923,6.424873507,7.587432966,4.653081701
O’Kaffee Rangsit,13.9871438,100.6100631,"https://www.google.com/maps/place/O%E2%80%99Kaffee+Rangsit/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281dceb381225:0x4cd5cdc4782166b7!8m2!3d13.9871438!4d100.6100631!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQhhcnRfY2FmZeABAA!16s%2Fg%2F11hbgbbcp0?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,14,,,oc_136,ci_136,option_136,review_136,rungsit,1.669113266,1.429058518,3.02921598,4.499096556
สวนนมhomemadecafe’สาขารังสิตคลอง3,13.97896,100.6670162,"https://www.google.com/maps/place/%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%99%E0%B8%A1homemadecafe%E2%80%99%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%873/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7e8add80a0bf:0xafa45f7f797a794c!8m2!3d13.97896!4d100.6670162!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11cn11k_qt?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.2,128,,,oc_137,ci_137,option_137,review_137,rungsit,7.877855758,7.414942771,8.172825724,4.265571193
ปาป้า คอฟฟี่,13.9865153,100.6152076,"https://www.google.com/maps/place/%E0%B8%9B%E0%B8%B2%E0%B8%9B%E0%B9%89%E0%B8%B2+%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281de93bd4229:0x5104bbc89aead6d1!8m2!3d13.9865153!4d100.6152076!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11dxl2ftjk?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5,43,฿1-100 ต่อคน,20,oc_138,ci_138,option_138,review_138,rungsit,2.22669828,1.915040666,3.356428537,4.813154088
Café Amazon รังสิต-นครนายก 60,13.9930891,100.6580063,"https://www.google.com/maps/place/Caf%C3%A9+Amazon%E2%80%8B+%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81%E2%80%8B+60/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7fefbeee65cd:0xee97a0d47da98471!8m2!3d13.9930891!4d100.6580063!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11j91g5zkg?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.5,53,฿1-100 ต่อคน,6,oc_139,ci_139,option_139,review_139,rungsit,6.808241025,6.573388273,7.68942074,4.516388536
Noey-Hom Cafe,13.9842345,100.6524463,"https://www.google.com/maps/place/Noey-Hom+Cafe/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7fe4c730b507:0x3236090445bf52c6!8m2!3d13.9842345!4d100.6524463!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11t7bwsq0c?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5,5,฿100-200 ต่อคน,4,oc_140,ci_140,option_140,review_140,rungsit,6.239986133,5.848586719,6.784002551,4.610292813
Nescafé Street Café The ForRest Phaholyothin Rangsit,14.0429265,100.6157468,"https://www.google.com/maps/place/Nescaf%C3%A9+Street+Caf%C3%A9+The+ForRest+Phaholyothin+Rangsit/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281a2cbefa1b9:0xf8fe210941e5bbda!8m2!3d14.0429265!4d100.6157468!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11khrkc0q4?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4,10,฿1-100 ต่อคน,5,oc_142,ci_142,option_142,review_142,krongone,6.254232364,7.118936273,8.924493659,4.409006211
